country_code,date,indicator_value,country_id,country_value,gdp
EAR,1961,GDP per capita (current US$),V2,Early-demographic dividend,$158.49
EAR,1960,GDP per capita (current US$),V2,Early-demographic dividend,$161.52
EAS,2021,GDP per capita (current US$),Z4,East Asia & Pacific,"$13,041.78"
EAS,2020,GDP per capita (current US$),Z4,East Asia & Pacific,"$11,475.46"
EAS,2019,GDP per capita (current US$),Z4,East Asia & Pacific,"$11,482.53"
EAS,2018,GDP per capita (current US$),Z4,East Asia & Pacific,"$11,310.50"
EAS,2017,GDP per capita (current US$),Z4,East Asia & Pacific,"$10,452.72"
EAS,2016,GDP per capita (current US$),Z4,East Asia & Pacific,"$9,854.95"
EAS,2015,GDP per capita (current US$),Z4,East Asia & Pacific,"$9,586.90"
EAS,2014,GDP per capita (current US$),Z4,East Asia & Pacific,"$9,694.45"
EAS,2013,GDP per capita (current US$),Z4,East Asia & Pacific,"$9,468.44"
EAS,2012,GDP per capita (current US$),Z4,East Asia & Pacific,"$9,435.96"
EAS,2011,GDP per capita (current US$),Z4,East Asia & Pacific,"$8,890.70"
EAS,2010,GDP per capita (current US$),Z4,East Asia & Pacific,"$7,721.63"
EAS,2009,GDP per capita (current US$),Z4,East Asia & Pacific,"$6,661.47"
EAS,2008,GDP per capita (current US$),Z4,East Asia & Pacific,"$6,518.96"
EAS,2007,GDP per capita (current US$),Z4,East Asia & Pacific,"$5,695.52"
EAS,2006,GDP per capita (current US$),Z4,East Asia & Pacific,"$5,134.82"
EAS,2005,GDP per capita (current US$),Z4,East Asia & Pacific,"$4,881.35"
EAS,2004,GDP per capita (current US$),Z4,East Asia & Pacific,"$4,609.60"
EAS,2003,GDP per capita (current US$),Z4,East Asia & Pacific,"$4,141.30"
EAS,2002,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,796.54"
EAS,2001,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,769.11"
EAS,2000,GDP per capita (current US$),Z4,East Asia & Pacific,"$4,089.05"
EAS,1999,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,814.88"
EAS,1998,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,449.91"
EAS,1997,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,898.13"
EAS,1996,GDP per capita (current US$),Z4,East Asia & Pacific,"$4,124.72"
EAS,1995,GDP per capita (current US$),Z4,East Asia & Pacific,"$4,331.68"
EAS,1994,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,861.10"
EAS,1993,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,451.76"
EAS,1992,GDP per capita (current US$),Z4,East Asia & Pacific,"$3,126.50"
EAS,1991,GDP per capita (current US$),Z4,East Asia & Pacific,"$2,899.94"
EAS,1990,GDP per capita (current US$),Z4,East Asia & Pacific,"$2,605.91"
EAS,1989,GDP per capita (current US$),Z4,East Asia & Pacific,"$2,532.56"
EAS,1988,GDP per capita (current US$),Z4,East Asia & Pacific,"$2,469.40"
EAS,1987,GDP per capita (current US$),Z4,East Asia & Pacific,"$2,085.80"
EAS,1986,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,805.22"
EAS,1985,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,403.43"
EAS,1984,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,350.02"
EAS,1983,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,279.56"
EAS,1982,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,221.93"
EAS,1981,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,266.98"
EAS,1980,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,166.77"
EAS,1979,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,095.52"
EAS,1978,GDP per capita (current US$),Z4,East Asia & Pacific,"$1,024.33"
EAS,1977,GDP per capita (current US$),Z4,East Asia & Pacific,$824.50
EAS,1976,GDP per capita (current US$),Z4,East Asia & Pacific,$702.73
EAS,1975,GDP per capita (current US$),Z4,East Asia & Pacific,$649.90
EAS,1974,GDP per capita (current US$),Z4,East Asia & Pacific,$604.58
EAS,1973,GDP per capita (current US$),Z4,East Asia & Pacific,$535.78
EAS,1972,GDP per capita (current US$),Z4,East Asia & Pacific,$415.75
EAS,1971,GDP per capita (current US$),Z4,East Asia & Pacific,$343.02
EAS,1970,GDP per capita (current US$),Z4,East Asia & Pacific,$317.35
EAS,1969,GDP per capita (current US$),Z4,East Asia & Pacific,$276.18
EAS,1968,GDP per capita (current US$),Z4,East Asia & Pacific,$246.03
EAS,1967,GDP per capita (current US$),Z4,East Asia & Pacific,$228.69
EAS,1966,GDP per capita (current US$),Z4,East Asia & Pacific,$216.17
EAS,1965,GDP per capita (current US$),Z4,East Asia & Pacific,$198.45
EAS,1964,GDP per capita (current US$),Z4,East Asia & Pacific,$182.49
EAS,1963,GDP per capita (current US$),Z4,East Asia & Pacific,$162.82
EAS,1962,GDP per capita (current US$),Z4,East Asia & Pacific,$149.48
EAS,1961,GDP per capita (current US$),Z4,East Asia & Pacific,$148.46
EAS,1960,GDP per capita (current US$),Z4,East Asia & Pacific,$148.21
EAP,2021,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$9,771.65"
EAP,2020,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$8,262.48"
EAP,2019,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$8,169.17"
EAP,2018,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$7,944.55"
EAP,2017,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$7,149.21"
EAP,2016,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$6,591.28"
EAP,2015,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$6,501.87"
EAP,2014,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$6,291.46"
EAP,2013,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$5,882.27"
EAP,2012,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$5,376.04"
EAP,2011,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$4,860.87"
EAP,2010,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$4,006.37"
EAP,2009,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$3,316.80"
EAP,2008,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$3,080.63"
EAP,2007,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$2,454.31"
EAP,2006,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$1,956.73"
EAP,2005,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$1,637.98"
EAP,2004,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$1,425.60"
EAP,2003,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$1,238.72"
EAP,2002,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$1,104.74"
EAP,2001,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),"$1,007.26"
EAP,2000,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$954.66
EAP,1999,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$875.84
EAP,1998,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$804.44
EAP,1997,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$893.58
EAP,1996,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$873.73
EAP,1995,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$770.30
EAP,1994,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$632.41
EAP,1993,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$532.61
EAP,1992,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$491.89
EAP,1991,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$445.18
EAP,1990,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$416.77
EAP,1989,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$395.08
EAP,1988,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$371.45
EAP,1987,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$340.79
EAP,1986,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$350.82
EAP,1985,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$357.60
EAP,1984,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$331.99
EAP,1983,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$311.26
EAP,1982,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$302.15
EAP,1981,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$292.72
EAP,1980,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$278.52
EAP,1979,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$245.07
EAP,1978,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$214.94
EAP,1977,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$225.23
EAP,1976,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$198.30
EAP,1975,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$198.53
EAP,1974,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$180.04
EAP,1973,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$162.60
EAP,1972,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$132.27
EAP,1971,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$119.55
EAP,1970,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$114.21
EAP,1969,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$105.66
EAP,1968,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$96.71
EAP,1967,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$98.02
EAP,1966,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$103.63
EAP,1965,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$97.37
EAP,1964,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$85.70
EAP,1963,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$76.08
EAP,1962,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$72.03
EAP,1961,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$79.93
EAP,1960,GDP per capita (current US$),4E,East Asia & Pacific (excluding high income),$90.74
TEA,2021,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$9,880.10"
TEA,2020,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$8,354.07"
TEA,2019,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$8,259.80"
TEA,2018,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$8,032.80"
TEA,2017,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$7,228.76"
TEA,2016,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$6,664.80"
TEA,2015,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$6,574.56"
TEA,2014,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$6,362.01"
TEA,2013,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$5,948.44"
TEA,2012,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$5,436.75"
TEA,2011,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$4,916.03"
TEA,2010,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$4,051.96"
TEA,2009,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$3,354.57"
TEA,2008,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$3,115.85"
TEA,2007,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$2,482.43"
TEA,2006,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$1,979.16"
TEA,2005,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$1,656.76"
TEA,2004,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$1,441.94"
TEA,2003,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$1,252.89"
TEA,2002,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$1,117.39"
TEA,2001,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),"$1,018.84"
TEA,2000,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$965.67
TEA,1999,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$885.97
TEA,1998,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$813.79
TEA,1997,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$903.99
TEA,1996,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$883.95
TEA,1995,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$779.33
TEA,1994,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$639.82
TEA,1993,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$538.84
TEA,1992,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$497.63
TEA,1991,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$450.37
TEA,1990,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$421.63
TEA,1989,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$399.70
TEA,1988,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$375.79
TEA,1987,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$344.79
TEA,1986,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$354.96
TEA,1985,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$361.82
TEA,1984,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$335.91
TEA,1983,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$314.94
TEA,1982,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$305.74
TEA,1981,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$296.20
TEA,1980,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$281.84
TEA,1979,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$247.99
TEA,1978,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$217.51
TEA,1977,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$227.93
TEA,1976,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$200.68
TEA,1975,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$200.92
TEA,1974,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$182.21
TEA,1973,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$164.57
TEA,1972,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$133.87
TEA,1971,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$120.99
TEA,1970,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$115.60
TEA,1969,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$106.94
TEA,1968,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$97.88
TEA,1967,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$99.20
TEA,1966,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$104.88
TEA,1965,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$98.55
TEA,1964,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$86.74
TEA,1963,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$77.00
TEA,1962,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$72.90
TEA,1961,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$80.88
TEA,1960,GDP per capita (current US$),T4,East Asia & Pacific (IDA & IBRD countries),$91.80
EMU,2021,GDP per capita (current US$),XC,Euro area,"$42,450.15"
EMU,2020,GDP per capita (current US$),XC,Euro area,"$38,159.73"
EMU,2019,GDP per capita (current US$),XC,Euro area,"$39,182.55"
EMU,2018,GDP per capita (current US$),XC,Euro area,"$40,045.57"
EMU,2017,GDP per capita (current US$),XC,Euro area,"$37,157.11"
EMU,2016,GDP per capita (current US$),XC,Euro area,"$35,164.07"
EMU,2015,GDP per capita (current US$),XC,Euro area,"$34,388.81"
EMU,2014,GDP per capita (current US$),XC,Euro area,"$39,913.13"
EMU,2013,GDP per capita (current US$),XC,Euro area,"$39,119.98"
EMU,2012,GDP per capita (current US$),XC,Euro area,"$37,594.92"
EMU,2011,GDP per capita (current US$),XC,Euro area,"$40,656.44"
EMU,2010,GDP per capita (current US$),XC,Euro area,"$37,605.04"
EMU,2009,GDP per capita (current US$),XC,Euro area,"$38,578.92"
